ID,英文名稱,中文名稱,圖片,備註,更新日期
163838,Phoma hasegawae Ogawa,扁柏裾腐病菌,,,2012-11-26
163839,Phoma glumarum Ellis et Tracy,稻肿根病菌,,,2012-11-26
163840,Phoma erysiphoides Ellis,番茄实腐病菌；辣椒轮纹病菌,,,2012-11-26
163841,Phoma destructiva (Plowright) Jamiesen,番茄实腐病菌；辣椒轮纹病菌,,,2012-11-26
163842,Phoma dauci Arx,胡萝菔褐斑病菌,,,2012-11-26
163843,Phoma cyclamenae Halsted; Phyllostica cyclaminis Brunand,一品冠斑叶病菌,,,2012-11-26
163844,Phoma cryptomeriae Kawamura,落叶松赤枯病菌；柳杉苖赤枯病，赤枯病菌,,,2012-11-26
163845,Phoma citricarpa McAlpine var mikan Hara,柑橘类黑斑病菌,,,2012-11-26
163846,Phoma camelliae Cooke,茶树心枯病菌,,,2012-11-26
163847,Phoma citricarpa Mc Alpine,柑橘类黑星病菌,,,2012-11-26
163848,Phoma betae Ellis Frank; Diaporthe batatatis Harter et Field,番薯干腐病菌,,,2012-11-26
163849,Phoma batae Fries; (2) Mycosphaerella talifica Prillieux et Dclacroix,1.糖萝菔蛇眼病菌2.糖萝菔腐败病菌,,,2012-11-26
163850,Phoma asparagi Sacc.,芦笋茎炫f菌,,,2012-11-26
163851,Phoma asanguinolenta Grove; Phoma dauci Arx,胡萝菔褐斑病菌,,,2012-11-26
163852,Phoma araliae var. micropora Watanabe,土当归萎缩性火伤病菌,,,2012-11-26
163853,Phoma apiiela Klebahn,塘蒿（洋芹菜）根腐病菌,,,2012-11-26
163854,Phoma abutilonis Nakata et Takimato; Macrophoma abuntilonis Nakata et Takinoto,青麻胴枯病菌,,,2012-11-26
163855,Phoma abietina Hartig,冷杉类斑点病菌,,,2012-11-26
163856,Phoma,桑胴枯病菌属（不）,,,2012-11-26
163857,Pholiota squarrosa Fr.,杉菌（图经本草）,,,2012-11-26
163858,Pholiota,锷蕈属（担）,,,2012-11-26
163859,phoglycerald-ehyde; PGAL,磷酸甘油醛,,,2012-11-26
163860,Phoenix roebelinii (.O)Brien; pygamy phoenix,罗比亲王椰子,,,2012-11-26
163861,Phoenix hanceana Naudin var. formosana Becc.; Phoenix formosana (Bacc.) Masam.; Formosan date palm,台湾海枣；桄榔,,,2012-11-26
163862,Phoenix formosana (Bacc.) Masam.; Phoenix hanceana Naudin var. formosana Beccari; Formasan date palm,台湾海枣；桄榔,,,2012-11-26
163863,Phoenix date palm,椰枣属；海枣属（棕榈科）,,,2012-11-26
163864,Phoenix dactylifera L.; date palm; edible palm,无漏子（本草拾遗）；海枣；波斯枣；椰枣（棕榈科）,,,2012-11-26
163865,Phoenix canariensis Hort.; canary date,加拿列海枣,,,2012-11-26
163866,Phoebe taiwaniana Hay.,台楠,,,2012-11-26
163867,Phoebe sheareri (Hemsl.) Gamble,紫楠（陈嵘）；紫金楠；金心楠；金丝楠,,,2012-11-26
163868,Phoebe neurantha Gamble,白楠（四川）,,,2012-11-26
163869,Phoebe nanmu (Oliv.) Gamble; nanmu phoebe,楠木；槙楠；雅楠（陈嵘）,,,2012-11-26
163870,Phoebe kwangsiensis H. Liou,桂楠,,,2012-11-26
163871,Phoebe hainanensis Merr.,茶槁楠；茶膏树；长叶楠（陈嵘）；海南楠木,,,2012-11-26
163872,Phoebe faberi (Hemsl.) Chun,竹叶楠（陈嵘）,,,2012-11-26
163873,Phoebe angustifolia Meisn.,沼楠（陈嵘）,,,2012-11-26
163874,Phoebe chinensis Chun,山楠（四川）；楠木,,,2012-11-26
163875,phocenic acid; valerianic acid,缬草酸,,,2012-11-26
163876,Phoebe,楠木属；雅楠属（樟科）,,,2012-11-26
163877,phobotaxis,惊动性,,,2012-11-26
163878,Phlyctaenia linicola Speg; Mycosphaerella linorum (Wollen-weber) Garcia Rada,亚麻褐纹病菌,,,2012-11-26
163879,Phlox paniculata L.; garden phlox,草夹竹桃,,,2012-11-26
163880,phlox family; Polemoniaceae,花荵科,,,2012-11-26
163881,Phlox drummondii Hook.; Drummond's phlox,福禄考；桔梗石竹（日）,,,2012-11-26
163882,phlorone,根皮,,,2012-11-26
163883,phloroglucinol,苯三酚-〔1，3，5〕,,,2012-11-26
163884,phlorhizin; phlorizin; phloridzin,根皮酯,,,2012-11-26
163885,phloretin; phloretic acid; phlorogucinol,根皮素；根皮酸苯三酚一酯,,,2012-11-26
163886,phloretic acid,根皮酸；σ，β-二氢化对一薰草酸；对一羟基氢化桂皮酸,,,2012-11-26
163887,phlord,根皮酚，乙基酚,,,2012-11-26
163888,phlogiston theory,燃素学说,,,2012-11-26
163889,phloeotracheide,韧皮寄生管胞,,,2012-11-26
163890,Phloeospora,皮胞菌属,,,2012-11-26
163891,phloeoderma,韧皮；筛皮,,,2012-11-26
163892,phloem; sieve-portion,韧皮部,,,2012-11-26
163893,phloem ray,韧皮髓线,,,2012-11-26
163894,phloem parenchyma cell; phloem parenchy-matous cell,韧皮部薄壁细胞,,,2012-11-26
163895,phloem parenchyma,韧皮部薄壁组织,,,2012-11-26
163896,phloem mother cell,韧皮母细胞,,,2012-11-26
163897,phloem island,韧皮岛,,,2012-11-26
163898,phloem fiber,韧皮部纤维,,,2012-11-26
163899,phlobaphene,树皮棕色质,,,2012-11-26
163900,Phleum pratense L.; Timothy,绢丝草；牛草,,,2012-11-26
163901,Phlebochiton,脉果漆属（漆树科）,,,2012-11-26
163902,Philydrum,田葱属,,,2012-11-26
163903,Philydraceae,田葱科（卢）,,,2012-11-26
163904,Philoxerus,安旱草属（苋科）,,,2012-11-26
163905,Philonotis vitrea Herz et Nog,硬叶泽藓,,,2012-11-26
163906,Philonotis socia Mitt,细叶泽藓,,,2012-11-26
163907,Philonotis turneriana (Schwaegr) Mitt.,东亚泽藓,,,2012-11-26
163908,Philonotis setschuanica (C.M(u)ll.) Par.,四川泽藓,,,2012-11-26
206382,Philonotis roylei (Hook.f.) Mitt.,狭叶泽藓,,,2012-11-26
206383,Philonotis revoluta Bryol Jav.,卷叶泽藓,,,2012-11-26
206385,Philonotis radicalis (Palis) Brid,多根泽藓,,,2012-11-26
206386,Philonotis palustris Mitt.,沼地泽藓,,,2012-11-26
206389,Philonotis lancofolia Mitt.,毛叶泽藓,,,2012-11-26
206392,Philonotis imbricatula Mitt.,密叶泽藓,,,2012-11-26
206394,Philonotis glomerata (Wils.) Mitt.,纯叶泽藓,,,2012-11-26
206396,Philonotis fontana (L.) Brid;,泽藓,,,2012-11-26
206399,Philonotis falcata (Hook) Mitt.,偏叶泽藓,,,2012-11-26
206401,Philonotis appresifolia Dixon,贴叶泽藓,,,2012-11-26
206403,Philonotis,泽藓属,,,2012-11-26
206405,philonotietum,泽藓群落,,,2012-11-26
206409,Philodendron imbe,羽衣葛,,,2012-11-26
206410,Philodendron erubescens,里芋葛（天南星科）,,,2012-11-26
206412,Philippine padauk; Pterocarpus vidalianus Rolfe,菲律宾紫檀,,,2012-11-26
206416,Philibertiella,南美牛毛藓亚科中的一属（于）,,,2012-11-26
206417,Philadelphus; mock orang,山梅花属（虎耳草科）,,,2012-11-26
206420,Philadelphus tenuifolius Rupr. et Maxim.,堇叶山梅花（陈嵘）,,,2012-11-26
206423,Philadelphus subcanus Koehne,河南山梅花（陈嵘）,,,2012-11-26
206425,Philadelphus sericanthus Koehne,建德山梅花（陈嵘）,,,2012-11-26
206428,Philadelphus schrenkii var. mandsuricus (Maxim.) Kitagawa,毛盘山梅花,,,2012-11-26
206430,Philadelphus schrenkii Rupr.,东北山梅花,,,2012-11-26
206431,Philadelphus purpurascens (Koehne) Rehd.,紫萼山梅花,,,2012-11-26
206434,Philadelphus pekinensis var. dasycalyx Rehd.,毛萼太平花,,,2012-11-26
206436,Philadelphus pekinensis Rupr.,太平花（北京）；白花结；太平瑞圣花（群芳谱）,,,2012-11-26
206439,Philadelphus lewisii Pursh.,北美山梅花之一,,,2012-11-26
206441,Philadelphus incanus Koehne,山梅花（图考）,,,2012-11-26
206444,Philadelphus hybridus Hort.,杂种山梅花,,,2012-11-26
206446,Philadelphus grandiflorus Willd.,大花山梅花,,,2012-11-26
206448,Philadelphus floridus Beadle; beadle mock orange,北美山梅花之一,,,2012-11-26
206450,Philadelphus delavayi L. Henry,云南山梅花（陈嵘）,,,2012-11-26
206452,Philadelphus coronarius L. sweet mock orange; mock orange; syringa,欧洲山梅花,,,2012-11-26
206455,Philadelphus caucasicus Kodhne,高加索山梅花,,,2012-11-26
206457,Philadelphaceae,山梅花科,,,2012-11-26
206458,phialopore,子球孔,,,2012-11-26
206459,pheumatometry,呼吸量测定法,,,2012-11-26
206461,pheron,酶蛋白,,,2012-11-26
206464,pherase; transfering enzyme,转移酶,,,2012-11-26
206466,phenylthiourea,苯〔基〕硫尿,,,2012-11-26
206467,pheophytin,脱镁叶绿素,,,2012-11-26
206470,phenylpyruvic acid,苯丙醇酸,,,2012-11-26
206472,phenylpropyl cinnamate,桂皮酸苯乙醇,,,2012-11-26
206473,phenylalanine,苯〔基〕丙胺酸,,,2012-11-26
206476,phenyl thio carbamide; P.T.C.,苯〔基〕异硫脲,,,2012-11-26
206480,phenyl ethylene,苯乙烯,,,2012-11-26
206481,phenyl hydrazone,苯【月+宗】,,,2012-11-26
206482,phenyl ethyl alcohol,苯乙醇,,,2012-11-26
206483,phenyl acetic acid,苯〔基〕乙酸,,,2012-11-26
206486,phenyl,苯基,,,2012-11-26
206490,phenoxy acid,苯氧酸,,,2012-11-26
206491,phenoxy acetic acid,苯氧乙酸,,,2012-11-26
206494,phenoxy,苯氧基,,,2012-11-26
206495,phenotypical sex determination,表现型的性决定,,,2012-11-26
206498,phenotypic variance,表现型变方,,,2012-11-26
206499,phenotypic variation,表现型变异,,,2012-11-26
206501,phenotypic value,表现型值,,,2012-11-26
206503,phenotypic stability (Lewis 1954),表现型稳定性,,,2012-11-26
206504,phenotypic ratio,表现型比率,,,2012-11-26
206506,phenotypic plasticity,表现型可塑性,,,2012-11-26
206509,phenotypic mixing (Novick & Szilard 1951， ershey， Roesel， Chase & Forman 1951),表现型混合,,,2012-11-26
206511,phenotypic lag; phenomic lag,表现型迟延,,,2012-11-26
206512,phenotypic intersex,表现型间性,,,2012-11-26
206515,phenotypic flexbility (Thoday 1953),表现型伸缩性,,,2012-11-26
206518,phenotypic expression,表现型表现,,,2012-11-26
206520,phenotypic deviant,表现型偏差体,,,2012-11-26
206521,phenotypic diversity,表现型多样性,,,2012-11-26
206524,phenotypic delay,表现迟延,,,2012-11-26
206526,phenotypic combination,表现型组合,,,2012-11-26
206527,phenotypic correlation,表现型相关,,,2012-11-26
206529,phenotypic assortative mating',表现型选配,,,2012-11-26
206531,phenotypic (or enviromental) sex determination (Brugeff 1915),表现型的（或由于环境的）性决定,,,2012-11-26
206534,phenotype (Johannsen 1909),表现型；表型,,,2012-11-26
206536,phenomic lag (Davis 1949),表现迟滞,,,2012-11-26
206537,phenon,外表同型种；具有不同染色体组不能交配的种,,,2012-11-26
206539,phenolsulfonic acid; aseptol,酚磺酸,,,2012-11-26
206541,phenolsulfatase,硫酸酚酯酶,,,2012-11-26
206543,phenolphthalein,酚酜,,,2012-11-26
206545,phenoloxidase,酚氧化酶；石炭酸氧化酵素,,,2012-11-26
206546,phenololipid,酚酯质,,,2012-11-26
206549,phenology,季节学；生物季节学；花历学,,,2012-11-26
206551,phenological phase,季节相,,,2012-11-26
206553,phenological isolation,季节性隔离,,,2012-11-26
206555,phenolic compounds,酚类化合物,,,2012-11-26
206556,phenolate,酚化物,,,2012-11-26
206558,phenolase,酚酶,,,2012-11-26
206561,phenol coefficient,酚系数；石炭酸系数,,,2012-11-26
206564,phenol,1.酚2.石炭酸3.羟基苯,,,2012-11-26
206565,phenogroup,表型个体群,,,2012-11-26
206567,phenogram,表现图,,,2012-11-26
206569,phenogenetics (Haecker 1918); developmental genetics,表现型遗传学；发生遗传学,,,2012-11-26
206572,phenogenetic correlation,表现型遗传相关,,,2012-11-26
206573,phenogenesis (Fischer 1939),表现型形成,,,2012-11-26
206575,phenogen,同型体,,,2012-11-26
206577,phenodeviate,表现偏差型,,,2012-11-26
206579,phenodeviant (Lerner 1954),表现型偏差个体,,,2012-11-26
206581,phenodeme;,表现型族群,,,2012-11-26
206584,phenocritic (Haecker 1918),（个体发育过程中的）表现型差别起点,,,2012-11-26
206587,phenocopy (Goldschmidt 1935),拟表型,,,2012-11-26
206589,phenocontour,等季节现象,,,2012-11-26
206590,phenocline,表现型定向渐变,,,2012-11-26
206593,phenidin; acetophenctidin,乙醯氧乙苯胺,,,2012-11-26
206594,phenic acid; carbolic acid,酚；石炭酸,,,2012-11-26
206596,phenetidin,对氧乙苯胺,,,2012-11-26
206598,phenetics,表现学,,,2012-11-26
206602,phenethylamine,苯乙胺,,,2012-11-26
206604,phenethyl alcohol,苯乙醇；【艹+六】甲醇,,,2012-11-26
206605,phene; benzene,苯,,,2012-11-26
206607,phene (Johannsen 1909),遗传控制的表现型；性状,,,2012-11-26
206610,phenate; salt of phenic acid,酚盐；石炭酸盐,,,2012-11-26
206612,phenanthrene,菲，菲类,,,2012-11-26
206617,Phellopterus littoralis Benth.; Glehnia littralis F. Schmidt,珊瑚菜，北沙参；辽沙秘；莱阳沙参（香芹科）,,,2012-11-26
206619,phellophilous,适岩地的,,,2012-11-26
206622,Phellomyces citri Hara; Sclerotium citricolum Hara,柑橘黑玉病菌,,,2012-11-26
206624,phelloid cell,似木栓细胞,,,2012-11-26
206626,phellogen; cork cambium; cork meristem,木栓形成层；栓皮形成层,,,2012-11-26
206629,phelloderm; green layer,栓皮层；绿皮层,,,2012-11-26
206631,Phellodendron; cork tree,黄檗属（芸香科）,,,2012-11-26
206634,Phellodendron wilsonii Hayata et Kanehira,台湾黄檗,,,2012-11-26
206637,Phellodendron sachalinense Sarg.,川黄檗（陈嵘）,,,2012-11-26
206639,Phellodendron japonicum Maxim.,大叶黄檗（日本）,,,2012-11-26
206642,Phellodendron chinense Schneid.,黄皮树（湖北，四川）；黄栢（湖北，四川，云南）；小黄莲树（湖北）,,,2012-11-26
206645,Phellodendron chinense f. yunnanense Huang,云南黄皮树,,,2012-11-26
206647,Phellodendron chinense f. omeiense Huang,峨眉黄皮树,,,2012-11-26
206649,Phellodendron chinense f. glabrinsalum (Schueid.) Hsiao (comb. nov.),秃叶黄皮树,,,2012-11-26
206650,Phellodendron chinense f. falcatum Huang,镰刀黄皮树,,,2012-11-26
206654,Phellodendron amurense Rupr.; amur cork tree,黄檗（别录），中药志）；檗木（本草经）；檀桓（本草拾遗）,,,2012-11-26
206656,Phellodendron amurense Rupr. var. sachalinense Fr. Schn.; saghalien cork tree,阔叶黄檗,,,2012-11-26
206659,Phellodendron amurense Rupr. var. japonicum Ohwi,大叶黄檗,,,2012-11-26
206660,Phellinus igniarius (L.)Q(.u)elet,枫类干腐病菌,,,2012-11-26
206662,Phellinus hartigii (Allescher et Schnabl.) Imazeki,冷杉类沟腐病菌,,,2012-11-26
206664,phellem; cork tissue,木栓组织,,,2012-11-26
206667,Phegopteris polypodioides (.F)ee,卯果蕨,,,2012-11-26
206669,Phegopteris levingei (Charke) Tagawa; Thelypteris levingei (Clarke) Ching,星毛卵果蕨,,,2012-11-26
206673,Phegopteris decursive-pinnata (.F)ee,延羽卵果蕨；延羽针毛蕨,,,2012-11-26
206675,Phegopteris,卵果蕨属,,,2012-11-26
206676,Phcomyces nitens Kuntze et Schmidt,须霉属（藻菌）,,,2012-11-26
206679,phcoerythrobilin,藻红素色素基,,,2012-11-26
206681,Phasseolus viridissimus Tenor; P. mungo L.; P. radiatus L. var. typicus Prain; green or golden gram; mung bean,绿豆,,,2012-11-26
206685,phasin， phasine,植物（使红血球凝集的）凝集素,,,2012-11-26
206686,phasing,相,,,2012-11-26
206688,phasic theory,阶段性理论,,,2012-11-26
206689,phasic heterogeneity,阶段异质性,,,2012-11-26
206691,phasic development,阶段发育,,,2012-11-26
206694,phasic change,阶段改变,,,2012-11-26
206695,phase-shift mutation; reading-frame mutation,密码顺位转移突变,,,2012-11-26
206700,Phaseolus vulgaris L.; beans（总称）field beans（用豆）；garden beans（用荚）；kidney bean; French bean; common bean（美国）,菜豆（纲目）；云篇【艹+徧】豆（图考）；四季豆；豆角,,,2012-11-26
206701,Phaseolus vulgaris L. varhumilis Alef.,直立菜豆（于）,,,2012-11-26
206703,Phaseolus trilobatus Schreb.,野蔓赤小豆（日本）,,,2012-11-26
206705,Phaseolus radiatus L. var. typicus Prain; mung bean; Phaseolus aureus Roxb.; Phaseolus mungo L.; green gram; golden gram; Oregon pea,绿眼；菉豆（纲目）,,,2012-11-26
206708,Phaseolus pendulus Makino; Azukia umbellat Ohwi,【虫解】眼；直立赤豆（日本）,,,2012-11-26
206711,Phaseolus mungo L.; mung bean; P. radiatus var. typicus,绿豆,,,2012-11-26
206714,Phaseolus minimus Roxb.,山绿豆；贼小豆,,,2012-11-26
206717,Phaseolus lunatus var. marcrocarpus Bentham; P. limensis Macf.; Lima bean,利玛豆；莱豆（Lima地名）,,,2012-11-26
206720,Phaseolus lunatus L.; sieva bean,钾豆；棉豆；香豆；雪豆；葵豆,,,2012-11-26
206722,Phaseolus limensis Macf.; Lima bean; P. lunatus L. var. macrocarpus Benth.,拉马豆；莱豆,,,2012-11-26
206728,Phaseolus coccineus L.; P. multiforus Lam.; Lipusa multifora Alef.; multiflora bean; scarlet rnnner bean,多花菜豆；红花菜豆；苛包豆；龙爪豆,,,2012-11-26
206729,Phaseolus calcalatus Roxb.,赤小豆；赤豆（本经）；小赤豆（通尔）,,,2012-11-26
206735,Phaseolus angularis W.F. Wigth; Ph. radiatus L. var.pendulus Fr. et Sav.; Dolichos angularis Willdenow; adzuki bean; small red bean,赤小豆；赤豆（本经）；小赤豆（通尔）,,,2012-11-26
206737,Phaseolus,菜豆属（豆科）,,,2012-11-26
206739,phaseolunatin,菜豆苷,,,2012-11-26
206743,Phaseolinae,菜豆亚族（豆科）,,,2012-11-26
206744,phaseolin,菜豆蛋白,,,2012-11-26
206745,Phaseoleae,菜豆族（豆科）,,,2012-11-26
206747,phase variaion,位相变异,,,2012-11-26
206750,phase specificity,（基因作用）位相专一性,,,2012-11-26
206752,phase response curve,相反应曲线,,,2012-11-26
206753,phase ratio,位相比,,,2012-11-26
206755,phase plate,位相板,,,2012-11-26
206756,phase of shortening,缩短期,,,2012-11-26
206758,phase of relaxation,舒展相,,,2012-11-26
206760,phase of equality,均等相,,,2012-11-26
206761,phase microscopy,位相镜检术,,,2012-11-26
206763,phase delay,位相迟延,,,2012-11-26
206765,phase contrast microscope,位相差显微镜,,,2012-11-26
206766,phase advance,位相前进,,,2012-11-26
206769,Phascum cuspidatum Schreb.,球藓,,,2012-11-26
206770,Phascum,球藓属,,,2012-11-26
206772,Phasconica,拟球藓属,,,2012-11-26
206774,pharmacy,药学的；药物,,,2012-11-26
206776,pharmacology,药理学,,,2012-11-26
206778,pharmacogenetics,药物反应遗传学,,,2012-11-26
206781,pharmaceutical,药学的；药物,,,2012-11-26
206785,Pharbitis purpurea Roth; common morning glory; tall morning glory,圆叶牵牛,,,2012-11-26
206786,Pharbitis nil Chois.; morning glory,牵牛子；牵牛花,,,2012-11-26
206789,phaneropore,显型气孔,,,2012-11-26
206793,phaneroplasm,分散质（Emul-sion theory中的)分散相,,,2012-11-26
206795,phanerophytes; phanerophyta,挻空植物；地上植物,,,2012-11-26
206798,phanerophyta; Phanerophytes,挻空植物,,,2012-11-26
206800,Phanerophlebiopsis,点蕨属（鳞毛蕨科）,,,2012-11-26
206801,phanerogarus,显花植物,,,2012-11-26
206804,phanerogamous,显花的,,,2012-11-26
206806,phanerogamic xylem,显花植物木质部,,,2012-11-26
206809,Phanerogamia,显花植物,,,2012-11-26
206810,phanerogamic wood,显花植物木材,,,2012-11-26
206811,Phanerogamae; Phanerogams; Embryophyta Siphonogama,显花植物门；种子植物门,,,2012-11-26
206813,phanerogam; Spermatophyta,显花植物；种子植物,,,2012-11-26
206814,Phallineae,鳖蕈亚目,,,2012-11-26
206816,phallin,鳖蕈素,,,2012-11-26
206818,Phallales,鳖蕈目,,,2012-11-26
206819,Phallaceae,鳖蕈科,,,2012-11-26
206822,Phalaris arundinacea Lo; reed canary-grass,【艹鹝】【艹缓】（尔雅）（Br.）；柳条芦；草芦（日本）,,,2012-11-26
206823,phalanx phalanges,雄蕊束,,,2012-11-26
206827,Phakospora vitis Th(u)men; P. ampelopsidis Dietel et Sydow,爬山虎锈病菌,,,2012-11-26
206828,Phakospora zizyphi-vulgaris Dietel,枣锈病菌,,,2012-11-26
206830,Phakospora sojae Sawada; Phakospora pachyrhizi Sydow,大豆锈病菌；葛锈病菌,,,2012-11-26
206833,Phakospora pachyrhizi Sydow; Phakospora sojae Sawada; Uromyces sojae (P. Hann) Sydow,大豆锈病菌；葛锈病菌,,,2012-11-26
206835,Phakospora nishidana S. Ito,无花果锈病菌,,,2012-11-26
206837,Phakospora gossypii (Arthur) Hirat-suka,棉锈病菌,,,2012-11-26
206840,Phakospora fici Nishida; Phakosopra nishidana S. Ito,无花果锈病菌,,,2012-11-26
206842,Phakospora artemisiae Hiratsuka,菊褐锈病菌,,,2012-11-26
206843,Phakospora ampelopsidis Dietel et Sydow,葡萄锈病菌；爬山虎（地锦）锈病菌,,,2012-11-26
206845,Phakospora,野葡萄锈病菌属,,,2012-11-26
206847,phagosome (Strauss 1958),吞噬小体,,,2012-11-26
206849,phagolysosome; lysophagosome; telolysome,吞噬体与溶酶体的结合体,,,2012-11-26
206851,phagolysis,吞菌体崩解,,,2012-11-26
206852,phagocytosis,吞噬作用,,,2012-11-26
206854,phagocyte,吞噬细胞,,,2012-11-26
206855,phagocaryosis， phagokaryosis,噬菌体噬食细胞核作用,,,2012-11-26
206857,phage; bacterial virus; bacteriophage,噬菌体（细菌病毒）,,,2012-11-26
206860,phage typing,噬菌体型类别法,,,2012-11-26
206861,phage heterozy-gosity,噬菌体异型接合率,,,2012-11-26
206863,phage exclusion (Streisinger & Weigle 1956),噬菌体排出之基因,,,2012-11-26
206865,phage cross,噬菌体交配,,,2012-11-26
206868,Phaeosporeae,褐子目（褐）,,,2012-11-26
206869,phage conversion,噬菌变型,,,2012-11-26
206871,phaeospore,暗色孢子,,,2012-11-26
206873,Phaeosporae,褐子族（担）,,,2012-11-26
206875,Phaeospora nashi Hara,梨白星病菌,,,2012-11-26
206878,Phaeospora bambusae Miyake et Hara,竹类褐斑病菌,,,2012-11-26
206880,Phaeosphaeria oryzae Miyake,（稻）叶枯病菌,,,2012-11-26
206882,Phaeosphaerella japonica Shirai et Hara,紫荆褐斑病菌,,,2012-11-26
206883,Phaeosphaerella gardeniae (Cooke) Hara,栀子斑点病菌,,,2012-11-26
206886,Phaeosclerotinia nipponica Hori,苹果念珠病菌,,,2012-11-26
206887,Phaeosaccardinula penzigi (Sacc.) Yamamoto,柑橘类煤病菌之一,,,2012-11-26
206893,Phaeosaccardinula javanica (Zimm.) Yamamoto,柑橘煤病菌之一,,,2012-11-26
206895,phaeoplast,叶褐体,,,2012-11-26
206896,Phaeosaccardinula citrivora (Hara) Hara; P. javanica (Zimmermann) Yamamoto,柑橘类煤病菌,,,2012-11-26
206897,Phaeophyta,褐藻〔植物〕门,,,2012-11-26
206899,phaeophyll,叶褐素,,,2012-11-26
206901,Phaeophyceae; brown algae,褐藻门,,,2012-11-26
206904,Phaeolous schweinitzii (Fries) Palouill-ard; P. schweinitzii (Fries) Karsten,落叶松腐心病菌之一松类腐心菌之一,,,2012-11-26
206905,Phaeoisariopsis vitis (L&eacute;v) Sawada,葡萄褐斑病菌,,,2012-11-26
206907,Phaeoisariopsis pruni-grayanae Sawada,灰叶稠梨角斑病菌,,,2012-11-26
206909,Phaeoisariopsis griseda (Sacc.) Ferraris,菜豆角斑病菌,,,2012-11-26
383753,Phaeographis,黑子文字苔属（地衣）,,,2012-11-26
383754,Phaeodon,香蕈属,,,2012-11-26
383755,Phaeococcus,褐球藻属,,,2012-11-26
383756,phaeochrome cell; chromaffine cell; chromophile cell,亲铬细胞,,,2012-11-26
383757,phaenology,花历学,,,2012-11-26
383758,phaenogenetics,表型遗传学,,,2012-11-26
383759,Phaenerophyta succulenta,多肉地上植物,,,2012-11-26
383760,Phaenerophyta scandentia,藤本地上植物,,,2012-11-26
383761,Phaenerophyta herbaceae,草本地上植物,,,2012-11-26
383762,Phaeanthus,亮花木属（番荔枝科）,,,2012-11-26
383763,Phacus,梨形鞭毛藻属,,,2012-11-26
383764,Phacidiopycnis pseudotsugae (M. Wilson) Hahn,花旗松荷叶病菌；荷叶松胴枯病菌,,,2012-11-26
383765,Phacidiineae,黑脂病菌亚目,,,2012-11-26
383766,Phacidieae,枫树黑脂病菌亚科,,,2012-11-26
383767,Phacidiales,黑点菌目,,,2012-11-26
383768,Phacidiaceae,黑点菌科（黑点菌目）；黑脂菌科,,,2012-11-26
383769,Phacelocarpus,雉尾藻属（红）,,,2012-11-26
383770,Phacelocarpeae,雉尾藻亚科（红）,,,2012-11-26
383771,Phacellaria,鳞叶寄生木属（檀香科）,,,2012-11-26
383772,Phacelia whitlevia Gray; California blue bell,加州蓝钟穗花,,,2012-11-26
383773,Phacelia tanacaete-folia Benth.,钟穗花属（杜赓生）,,,2012-11-26
383774,Phacelia congesta Hook.,立幌菊草,,,2012-11-26
383775,Phacelia campanularia Gray,南加州钟穗花,,,2012-11-26
383776,Phacelia,钟穗花属（杜赓生）,,,2012-11-26
383777,PHA; phytohemato-agglutinin,植物凝血素,,,2012-11-26
383778,pH value,【离巠】标值；酸度,,,2012-11-26
383779,pH sensitive mutant,酸度敏感突变体,,,2012-11-26
383780,pH scale,【离巠】标尺度（氢离子浓度尺度）,,,2012-11-26
428412,pH meter,【离巠】标计（氢离子浓度测定计）,,,2012-11-26
428413,PGA; pteroylglutamic acid; folic acid,叶酸,,,2012-11-26
428414,pH,【离巠】（音灵）标（氢离子浓度符号）,,,2012-11-26
428415,PGA; phosphoglyceric acid,磷酸甘油酸,,,2012-11-26
428416,Pfeffer coefficient; economic coefficient,菲佛而系数；利用系数,,,2012-11-26
428417,Pezizineae,椀菌亚目,,,2012-11-26
428418,Pezizales; cup fungi; Discomycetes,椀菌目（子囊菌类）,,,2012-11-26
428419,Peziza,椀菌属,,,2012-11-26
428420,Pezizaceae,椀菌科（椀菌目）,,,2012-11-26
428421,peyote; mescal buttons,仙人掌（Lopho-phora)花柱顶端,,,2012-11-26
428422,Peyssonnelia,石皮属（红）,,,2012-11-26
428423,pexinogen,凝乳原,,,2012-11-26
428424,peucinous,树脂的；松脂的,,,2012-11-26
428425,pexin,凝乳,,,2012-11-26
428426,peucine,树脂；松脂,,,2012-11-26
428427,Peucedanum terebinthaceum (Fisch.) Fisch. et Turcz.,石防风,,,2012-11-26
428428,Peucedanum rigidum Bunge; Ferula borealis Kuan,硬阿魏；沙茴香,,,2012-11-26
428429,Peucedanum praeruptorum Dunn; radix peucedane,白花前胡；鸡脚前胡（采药材学）；官前胡,,,2012-11-26
428430,Peucedanum medicum Dunn,华中前胡,,,2012-11-26
428431,Peucedanum japonicum Thunb.,防葵（本草经）；房苑；利盖；利茹；牡丹防风（日本）,,,2012-11-26
428432,Peucedanum decursivum (Miq.) Maxim.; Angelica decursiva Fr. et Sav.,前胡；土当归,,,2012-11-26
428433,Peucedanum,前胡属（繖形花科）；土当归属,,,2012-11-26
428434,Petuosavia,无叶莲属（百合科）,,,2012-11-26
428435,peucedanin,前胡素；主人草素,,,2012-11-26
428436,Petunia; petunia,矮牵牛属（茄科）,,,2012-11-26
428437,Petunia violacea Lindl.; violet-flowered petunia,紫花矮牵牛,,,2012-11-26
428438,Petunia hybrida Vilm.; common garden petunia,矮牵牛,,,2012-11-26
